D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_04_458.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_04_458.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_04_458.jpg, 0, 0.4122609, 0, 0.6811647
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_04_569.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_04_569.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_04_569.jpg, 0, 0.7540287, 0, 1.724229
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_04_681.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_04_681.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_04_681.jpg, 0, 1, 0, 2.830032
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_04_862.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_04_862.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_04_862.jpg, 0, 1, 0, 4.939723
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_04_972.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_04_972.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_04_972.jpg, 0, 1, 0, 6.326333
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_101.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_101.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_101.jpg, 0, 1, 0, 7.696843
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_206.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_206.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_206.jpg, 0, 1, 0, 8.826738
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_341.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_341.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_341.jpg, 0, 1, 0, 10.39007
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_465.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_465.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_465.jpg, 0, 1, 0, 11.54779
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_625.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_625.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_625.jpg, 0, 1, 0, 13.11404
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_717.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_717.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_717.jpg, 0, 0.6708598, 0, 13.92499
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_849.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_849.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_849.jpg, -0.4118796, 0.2589802, 0, 14.24528
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_05_968.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_05_968.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_05_968.jpg, -0.05008534, 0, 0, 14.07833
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_083.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_083.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_083.jpg, 0, 0, 0, 13.91585
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_225.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_225.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_225.jpg, -0.4099962, 0, 0, 13.58613
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_327.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_327.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_327.jpg, -0.7705843, 0, 0, 13.27273
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_472.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_472.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_472.jpg, -0.3910188, 0, 0, 13.07376
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_620.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_620.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_620.jpg, -0.8007346, 0, 0, 12.87213
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_736.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_736.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_736.jpg, -0.4329502, 0, 0, 12.76831
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_869.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_869.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_869.jpg, -0.03164646, 0, 0, 12.58424
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_06_988.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_06_988.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_06_988.jpg, 0, 0, 0, 12.11924
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_122.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_122.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_122.jpg, 0, 0, 0, 11.96638
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_243.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_243.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_243.jpg, 0, 0.3648246, 0, 12.20396
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_374.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_374.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_374.jpg, 0, 0.7650819, 0, 13.44742
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_499.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_499.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_499.jpg, 0, 1, 0, 14.85506
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_605.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_605.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_605.jpg, 0, 1, 0, 16.11795
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_732.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_732.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_732.jpg, -0.3750009, 0.6249991, 0, 16.51343
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_851.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_851.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_851.jpg, -0.7358328, 0.2641672, 0, 16.65852
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_07_997.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_07_997.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_07_997.jpg, -0.3492687, 0, 0, 16.40442
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_128.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_128.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_128.jpg, 0, 0, 0, 16.68183
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_247.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_247.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_247.jpg, 0, 0, 0, 16.48194
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_361.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_361.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_361.jpg, 0, 0, 0, 16.28685
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_486.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_486.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_486.jpg, 0, 0.3657831, 0, 16.50377
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_603.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_603.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_603.jpg, 0, 0.7660311, 0, 17.19311
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_719.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_719.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_719.jpg, 0, 1, 0, 18.37922
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_840.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_840.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_840.jpg, 0, 1, 0, 19.58961
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_08_958.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_08_958.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_08_958.jpg, 0, 1, 0, 20.78519
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_085.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_085.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_085.jpg, 0, 1, 0, 21.96563
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_205.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_205.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_205.jpg, 0, 1, 0, 23.13524
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_338.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_338.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_338.jpg, 0, 1, 0, 24.48905
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_456.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_456.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_456.jpg, -0.3503583, 0.6496417, 0, 25.02813
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_592.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_592.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_592.jpg, -0.7608339, 0.2391661, 0, 24.92802
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_722.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_722.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_722.jpg, -0.3739191, 0, 0, 24.68895
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_845.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_845.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_845.jpg, -0.002745897, 0, 0, 24.39031
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_09_961.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_09_961.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_09_961.jpg, 0, 0, 0, 24.08684
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_106.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_106.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_106.jpg, 0, 0, 0, 23.74886
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_216.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_216.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_216.jpg, 0, 0.3308124, 0, 23.90783
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_351.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_351.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_351.jpg, 0, 0.7364721, 0, 24.60272
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_468.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_468.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_468.jpg, 0, 1, 0, 25.73151
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_596.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_596.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_596.jpg, 0, 1, 0, 26.86958
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_719.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_719.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_719.jpg, 0, 1, 0, 27.99359
D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\center_2019_03_01_13_57_10_846.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\left_2019_03_01_13_57_10_846.jpg, D:\Work(SITbkup)\Upgrade\Machine Learning\Udemy course\simulator-windows-64\Test\IMG\right_2019_03_01_13_57_10_846.jpg, 0, 1, 0, 29.10459
